rank,word,freq,normalised_per_10000_words
6907,paneke,5,0
6907,panel,5,0
6907,panonitia,5,0
6907,paoho,5,0
6907,paoro,5,0
6907,papaiōea,5,0
6907,papakāinga,5,0
6907,papatipu,5,0
6907,papatoetoe,5,0
6907,papawhenua,5,0
6907,papā,5,0
6907,paradise,5,0
6907,paraihe,5,0
6907,pariha,5,0
6907,paroro,5,0
6907,pat,5,0
6907,patiata,5,0
6907,patipati,5,0
6907,patiti,5,0
6907,patoto,5,0
6907,patricia,5,0
6907,patuhi,5,0
6907,paua,5,0
6907,peata,5,0
6907,peepi,5,0
6907,pehi,5,0
6907,penny,5,0
6907,perehi,5,0
6907,perehitene,5,0
6907,perfect,5,0
6907,peruperu,5,0
6907,peti,5,0
6907,phara,5,0
6907,phase,5,0
6907,phishing,5,0
6907,phēhē,5,0
6907,piere,5,0
6907,pikaahu,5,0
6907,pikia,5,0
6907,pikopiko,5,0
6907,piritahi,5,0
6907,pitihana,5,0
6907,plan,5,0
6907,plastic,5,0
6907,pohutukawa,5,0
6907,pokai,5,0
6907,pokanga,5,0
6907,pokotiwha,5,0
6907,police,5,0
6907,political,5,0
6907,pond,5,0
6907,poroheahea,5,0
6907,poroporo,5,0
6907,poroporoakitia,5,0
6907,porowhita,5,0
6907,potatau,5,0
6907,potitanga,5,0
6907,poturi,5,0
6907,pouaru,5,0
6907,poutakawaenga,5,0
6907,pouwhare,5,0
6907,practice,5,0
6907,precious,5,0
6907,princess,5,0
6907,probably,5,0
6907,productions,5,0
6907,profile,5,0
6907,proverb,5,0
6907,puaha,5,0
6907,puare,5,0
6907,pukeatua,5,0
6907,pukekura,5,0
6907,pukunati,5,0
6907,punanga,5,0
6907,purutia,5,0
6907,putahi,5,0
6907,putaketanga,5,0
6907,puti,5,0
6907,pāhekoheko,5,0
6907,pāhomata,5,0
6907,pāhotia,5,0
6907,pākira,5,0
6907,pākī,5,0
6907,pāparakāuta,5,0
6907,pāpāmoa,5,0
6907,pāpāringa,5,0
6907,pārongo,5,0
6907,pātene,5,0
6907,pātōtō,5,0
6907,pēwhairangi,5,0
6907,pīhau,5,0
6907,pīngao,5,0
6907,pīni,5,0
6907,pōhina,5,0
6907,pōhēhētia,5,0
6907,pōkaikaha,5,0
6907,pōkiha,5,0
6907,pōmare,5,0
6907,pūhihi,5,0
6907,pūngao,5,0
6907,pūrea,5,0
6907,pūrua,5,0
6907,pūtaringamotu,5,0
6907,pūtu,5,0
6907,pūāhua,5,0
6907,quiz,5,0
6907,raaua,5,0
6907,raihana,5,0
6907,rakaipaaka,5,0
6907,random,5,0
6907,rangihaeata,5,0
6907,rangihouhiri,5,0
6907,rangitukia,5,0
6907,rangitāiki,5,0
6907,rate,5,0
6907,rave,5,0
6907,reality,5,0
6907,rebecca,5,0
6907,reckon,5,0
6907,reiri,5,0
6907,rekoata,5,0
6907,relationships,5,0
6907,release,5,0
6907,remember,5,0
6907,renata,5,0
6907,rerek,5,0
6907,rerewhenua,5,0
6907,response,5,0
6907,retireti,5,0
6907,revitalising,5,0
6907,rich,5,0
6907,richmond,5,0
6907,rihaina,5,0
6907,rikihana,5,0
6907,ringikuihi,5,0
6907,ripanga,5,0
6907,ripi,5,0
6907,rita,5,0
6907,roha,5,0
6907,rohi,5,0
6907,roihana,5,0
6907,roke,5,0
6907,room,5,0
6907,rotu,5,0
6907,rtou,5,0
6907,ruataahuna,5,0
6907,ruatoria,5,0
6907,ruhi,5,0
6907,rukuruku,5,0
6907,runaruna,5,0
6907,rungarawa,5,0
6907,ruwani,5,0
6907,rwc,5,0
6907,rāranga,5,0
6907,sarah,5,0
6907,september,5,0
6907,shame,5,0
6907,sheba,5,0
6907,sherman,5,0
6907,silverstream,5,0
6907,singing,5,0
6907,solomon,5,0
6907,someone,5,0
6907,son,5,0
6907,sophie,5,0
6907,spaces,5,0
6907,speak,5,0
6907,speakers,5,0
6907,spring,5,0
6907,stage,5,0
6907,standing,5,0
6907,statement,5,0
6907,steam,5,0
6907,stink,5,0
6907,stirling,5,0
6907,stone,5,0
6907,strength,5,0
6907,stuff,5,0
6907,sue,5,0
6907,sure,5,0
6907,swim,5,0
6907,taahua,5,0
6907,taamaki,5,0
6907,taana,5,0
6907,tahana,5,0
6907,taio,5,0
6907,taipā,5,0
6907,taipō,5,0
6907,taitoko,5,0
6907,takaahuareka,5,0
6907,takahanga,5,0
6907,takatapui,5,0
6907,takato,5,0
6907,takatu,5,0
6907,taking,5,0
6907,tamapahore,5,0
6907,tamarapa,5,0
6907,tamō,5,0
6907,tanu,5,0
6907,taraka,5,0
6907,taro,5,0
6907,taroi,5,0
6907,tarākona,5,0
6907,tate,5,0
6907,tauhara,5,0
6907,taumahi,5,0
6907,taumarumaru,5,0
6907,taurapa,5,0
6907,tautapaina,5,0
6907,tautāwhi,5,0
6907,tauwhiro,5,0
6907,tawhirimātea,5,0
6907,teacher,5,0
6907,tehei,5,0
6907,temuera,5,0
6907,teraira,5,0
6907,theatre,5,0
6907,thomas,5,0
6907,tiakitanga,5,0
6907,tiapana,5,0
6907,tibble,5,0
6907,tihate,5,0
6907,tihautia,5,0
6907,tinaku,5,0
6907,tipa,5,0
6907,tiraha,5,0
6907,titoa,5,0
6907,tiwhikete,5,0
6907,tk,5,0
6907,tkr,5,0
6907,tngata,5,0
6907,toahanga,5,0
6907,toarangatira,5,0
6907,tohetohe,5,0
6907,tokomanawa,5,0
6907,tokoono,5,0
6907,tokorangi,5,0
6907,tokowha,5,0
6907,tokū,5,0
6907,tongarerewa,5,0
6907,tony,5,0
6907,torotoro,5,0
6907,torutoru,5,0
6907,totohu,5,0
6907,totoro,5,0
6907,tpk,5,0
6907,tracker,5,0
6907,tracy,5,0
6907,trending,5,0
6907,tribunal,5,0
6907,tturu,5,0
6907,tuakiritanga,5,0
6907,tuakoka,5,0
6907,tueke,5,0
6907,tumomo,5,0
6907,turaki,5,0
6907,turner,5,0
6907,turoro,5,0
6907,turou,5,0
6907,turuki,5,0
6907,tutanekai,5,0
6907,tweeting,5,0
6907,twit,5,0
6907,txt,5,0
6907,tāhūhū,5,0
6907,tākino,5,0
6907,tāmi,5,0
6907,tānerore,5,0
6907,tāpuapua,5,0
6907,tārake,5,0
6907,tāringa,5,0
6907,tātere,5,0
6907,tāti,5,0
6907,tātua,5,0
6907,tāwera,5,0
6907,tāwhirimatea,5,0
6907,tēneti,5,0
6907,tīhema,5,0
6907,tīhore,5,0
6907,tīna,5,0
6907,tīnihia,5,0
6907,tīno,5,0
6907,tīpapa,5,0
6907,tīreni,5,0
6907,tīrohia,5,0
6907,tītoki,5,0
6907,tīwaha,5,0
6907,tōhi,5,0
6907,tōrere,5,0
6907,tūmanko,5,0
6907,tūmatarau,5,0
6907,tūngia,5,0
6907,tūpou,5,0
6907,tūtakitaki,5,0
6907,tūtū,5,0
6907,tūwatawata,5,0
6907,tūārangi,5,0
6907,uc,5,0
6907,uepu,5,0
6907,uho,5,0
6907,ukulele,5,0
6907,ummm,5,0
6907,umu,5,0
6907,ura,5,0
6907,uruhanga,5,0
6907,uruwhenua,5,0
6907,utauta,5,0
6907,vacancy,5,0
6907,vaine,5,0
6907,valentines,5,0
6907,vc,5,0
6907,vic,5,0
6907,victoria,5,0
6907,vodafone,5,0
6907,voices,5,0
6907,wahakura,5,0
6907,wahie,5,0
6907,waihao,5,0
6907,waiharakeke,5,0
6907,waihou,5,0
6907,waikirikiri,5,0
6907,waima,5,0
6907,waimate,5,0
6907,wairākau,5,0
6907,wait,5,0
6907,waitahanui,5,0
6907,waitematā,5,0
6907,waitomo,5,0
6907,waiwhetū,5,0
6907,waiōrea,5,0
6907,waldo,5,0
6907,wanganui,5,0
6907,wariu,5,0
6907,warren,5,0
6907,wars,5,0
6907,wawa,5,0
6907,wawatā,5,0
6907,wednesday,5,0
6907,weeks,5,0
6907,wehengarua,5,0
6907,wehiwehi,5,0
6907,wekenerū,5,0
6907,wenerau,5,0
6907,weranga,5,0
6907,wetini,5,0
6907,weu,5,0
6907,whaainga,5,0
6907,whaaki,5,0
6907,whaanga,5,0
6907,whaimana,5,0
6907,whaiora,5,0
6907,whakaahu,5,0
6907,whakaao,5,0
6907,whakaariki,5,0
6907,whakahaeretanga,5,0
6907,whakahoutanga,5,0
6907,whakahuahua,5,0
6907,whakahēngia,5,0
6907,whakahōhā,5,0
6907,whakakahu,5,0
6907,whakakino,5,0
6907,whakakīa,5,0
6907,whakamahiti,5,0
6907,whakamaori,5,0
6907,whakamatau,5,0
6907,whakamatuatanga,5,0
6907,whakamoemititia,5,0
6907,whakamohoa,5,0
6907,whakamānawatia,5,0
6907,whakamāorihia,5,0
6907,whakangungua,5,0
6907,whakangāhau,5,0
6907,whakanoa,5,0
6907,whakapaetia,5,0
6907,whakapakeha,5,0
6907,whakapakehatia,5,0
6907,whakapāhotanga,5,0
6907,whakarau,5,0
6907,whakarauika,5,0
6907,whakarauoratanga,5,0
6907,whakareia,5,0
6907,whakarihariha,5,0
6907,whakataha,5,0
6907,whakatangetange,5,0
6907,whakatangihia,5,0
6907,whakataruna,5,0
6907,whakataurite,5,0
6907,whakatikatia,5,0
6907,whakatiketike,5,0
6907,whakaturia,5,0
6907,whakatōngia,5,0
6907,whakatūtū,5,0
6907,whakawahia,5,0
6907,whakawaho,5,0
6907,whakawehe,5,0
6907,whakawhiwhi,5,0
6907,whakaāe,5,0
6907,whakāhua,5,0
6907,whanoke,5,0
6907,whanokē,5,0
6907,whaowhia,5,0
6907,wharewhare,5,0
6907,whatumoana,5,0
6907,wherawhera,5,0
6907,which,5,0
6907,whinga,5,0
6907,whiringa-a-rangi,5,0
6907,whitney,5,0
6907,whuuuuu,5,0
6907,whānaungatanga,5,0
6907,whānautanga,5,0
6907,whēuaua,5,0
6907,whītī,5,0
6907,wilcox,5,0
6907,wimutu,5,0
6907,wins,5,0
6907,winz,5,0
6907,witi,5,0
6907,woe,5,0
6907,womad,5,0
6907,womens,5,0
6907,workshop,5,0
6907,wtf,5,0
6907,www,5,0
6907,wāea,5,0
6907,wēneti,5,0
6907,y,5,0
6907,ya,5,0
6907,yaaay,5,0
6907,ye,5,0
6907,yesterday,5,0
6907,yet,5,0
6907,yip,5,0
6907,yo,5,0
6907,ā-ao,5,0
6907,ā-kanohi,5,0
6907,ā-kura,5,0
6907,ā-mata,5,0
6907,āirani,5,0
6907,ākara,5,0
6907,āki,5,0
6907,āpiianga,5,0
6907,āpāia,5,0
6907,āritarita,5,0
6907,āwherika,5,0
6907,ēna,5,0
6907,ūhia,5,0
8012,#13,4,0
8012,#28mb,4,0
8012,#4no1,4,0
8012,#a,4,0
8012,#abs,4,0
8012,#aheiha,4,0
8012,#aklmarathon14,4,0
8012,#alloursons,4,0
8012,#americascup,4,0
8012,#ao,4,0
8012,#aorakimatatū,4,0
8012,#arohatia,4,0
8012,#aucklandmarathon,4,0
8012,#backtheblackcaps,4,0
8012,#baylife,4,0
8012,#birdoftheyear,4,0
8012,#blackcaps,4,0
8012,#bledisloecup,4,0
8012,#bookclubpapakura,4,0
8012,#bruvhig,4,0
8012,#cilw2018,4,0
8012,#community,4,0
8012,#corepolyfest,4,0
8012,#countdown,4,0
8012,#covid_19nz,4,0
8012,#creativity,4,0
8012,#curekids,4,0
8012,#destiny,4,0
8012,#dirtypolitics,4,0
8012,#dunedin,4,0
8012,#dunnerstunner,4,0
8012,#eastcoast,4,0
8012,#edtech,4,0
8012,#education,4,0
8012,#excited,4,0
8012,#futurethinking_today,4,0
8012,#gameofthrones,4,0
8012,#gcsb,4,0
8012,#gigatowngisborne,4,0
8012,#gigatownsn,4,0
8012,#graduation,4,0
8012,#gumbootupnz,4,0
8012,#haeremai,4,0
8012,#hamiltongardens,4,0
8012,#hangi,4,0
8012,#happynewyear,4,0
8012,#harihuritau,4,0
8012,#hauraki,4,0
8012,#hautoa,4,0
8012,#hewhatungatangata,4,0
8012,#hineraumati,4,0
8012,#hockey,4,0
8012,#hometime,4,0
8012,#hpr14,4,0
8012,#hupa10,4,0
8012,#hurricanes,4,0
8012,#hākinakina,4,0
8012,#hīkoi,4,0
8012,#icldc3,4,0
8012,#iirc7,4,0
8012,#ikaroarāwhiti,4,0
8012,#imld14,4,0
8012,#inspiring,4,0
8012,#ipapa,4,0
8012,#itiz,4,0
8012,#iuhpe2019,4,0
8012,#jonahlomu,4,0
8012,#kaaroha,4,0
8012,#kaimahi,4,0
8012,#kaimāori,4,0
8012,#kaipūtaiao,4,0
8012,#kaiti,4,0
8012,#kakepuku,4,0
8012,#kaniwhaniwha,4,0
8012,#kapahakaregionals,4,0
8012,#kaumatua,4,0
8012,#kaunihera,4,0
8012,#kaupapapukapuka,4,0
8012,#kereru,4,0
8012,#kiamaia,4,0
8012,#kiamāuitōrite,4,0
8012,#kiaora4that,4,0
8012,#kiarite,4,0
8012,#kiianga,4,0
8012,#kiingitanga,4,0
8012,#kirihimete,4,0
8012,#kirihoukore,4,0
8012,#kiwisonglyrics,4,0
8012,#kokiri,4,0
8012,#koreromatauranga,4,0
8012,#koro,4,0
8012,#kotahi,4,0
8012,#kotahimanokāika,4,0
8012,#krwp13,4,0
8012,#kuapautehau,4,0
8012,#kāhui2018,4,0
8012,#kōanga,4,0
8012,#kōrerootewiki,4,0
8012,#kōrerotiatereo,4,0
8012,#laaaaughing,4,0
8012,#launchmenz,4,0
8012,#lds,4,0
8012,#librarianslooklikethis,4,0
8012,#manatū,4,0
8012,#maorilanguage,4,0
8012,#maorinews,4,0
8012,#maraetai,4,0
8012,#maramatanga,4,0
8012,#marriageeqalitynz,4,0
8012,#marriagequality,4,0
8012,#marsdenfund,4,0
8012,#mataku,4,0
8012,#matatahikawhe,4,0
8012,#matekai,4,0
8012,#matemateaone,4,0
8012,#matihiko,4,0
8012,#mauao,4,0
8012,#maumahara,4,0
8012,#maunakea,4,0
8012,#maungawhau,4,0
8012,#maurākau,4,0
8012,#me,4,0
8012,#mean,4,0
8012,#meanmaorimean,4,0
8012,#mkr,4,0
8012,#mokokauae,4,0
8012,#morena,4,0
8012,#moumou,4,0
8012,#mts,4,0
8012,#muhurumāori,4,0
8012,#myfirsttweet,4,0
8012,#mātakina,4,0
8012,#mōkaiāwhina,4,0
8012,#naisa2019,4,0
8012,#nanakia,4,0
8012,#nembc11,4,0
8012,#newprofilepic,4,0
8012,#nga,4,0
8012,#ngenge,4,0
8012,#ngāitahu,4,0
8012,#ngāiterangi,4,0
8012,#ngāroto,4,0
8012,#ngātiwhakaue,4,0
8012,#nms,4,0
8012,#nrlwarriorsdragons,4,0
8012,#nzdarts,4,0
8012,#nzfromtheair,4,0
8012,#nzlvbil3,4,0
8012,#nzlvfra,4,0
8012,#nzlvsam,4,0
8012,#nzsl,4,0
8012,#oldskool,4,0
8012,#oopaki,4,0
8012,#panekiretanga,4,0
8012,#pao,4,0
8012,#papakupu,4,0
8012,#peace,4,0
8012,#pirisciascia,4,0
8012,#pld,4,0
8012,#polynesian,4,0
8012,#poupoukaranga,4,0
8012,#proud,4,0
8012,#pukana2015,4,0
8012,#pukehinahina,4,0
8012,#pāia,4,0
8012,#pōneke,4,0
8012,#pūniwha,4,0
8012,#rangiriri,4,0
8012,#rangitāne,4,0
8012,#rarotonga,4,0
8012,#rautaki,4,0
8012,#reoirirangi,4,0
8012,#reonominate,4,0
8012,#reorotarota,4,0
8012,#republicofaotearoa,4,0
8012,#ringawera,4,0
8012,#ruakerehond,4,0
8012,#running,4,0
8012,#rāhina,4,0
8012,#rāhoroi,4,0
8012,#rāmereshorts,4,0
8012,#rāwaitangi,4,0
8012,#sleep,4,0
8012,#songsfromtheinside,4,0
8012,#spotify,4,0
8012,#stevesaunders,4,0
8012,#stoked,4,0
8012,#summer,4,0
8012,#tahiti,4,0
8012,#tainuiregionals,4,0
8012,#takatapui,4,0
8012,#takurua,4,0
8012,#taongatukuiho,4,0
8012,#tatauranga18,4,0
8012,#tauhoumaori,4,0
8012,#teao,4,0
8012,#tearanga,4,0
8012,#tearawae,4,0
8012,#teataarangithurs,4,0
8012,#teatiawa,4,0
8012,#teaupouri,4,0
8012,#tehaarootekaahu,4,0
8012,#tehuingatauira,4,0
8012,#teiwaomatariki,4,0
8012,#teiwikiwi,4,0
8012,#tekooti,4,0
8012,#tekootisymposium,4,0
8012,#tekoutu,4,0
8012,#tekupenga,4,0
8012,#tekupuotera,4,0
8012,#temanahua,4,0
8012,#temawhai,4,0
8012,#tepuia,4,0
8012,#tepuke,4,0
8012,#terarawa,4,0
8012,#tereokawhe,4,0
8012,#tereokitua,4,0
8012,#tereomāori18,4,0
8012,#terōpūmanutaki,4,0
8012,#terōpūmanutaku,4,0
8012,#teweranga150ngātau,4,0
8012,#tewharekuraomauao,4,0
8012,#thk,4,0
8012,#tiakinatetaiao,4,0
8012,#tmtt,4,0
8012,#toitūtereo,4,0
8012,#tonganlanguageweek,4,0
8012,#toromai,4,0
8012,#tppanoway,4,0
8012,#trwot,4,0
8012,#trwot2017,4,0
8012,#ttrttpt,4,0
8012,#tuakana,4,0
8012,#tuhituhi,4,0
8012,#tumatauenga,4,0
8012,#tumeke,4,0
8012,#tumuaki,4,0
8012,#turoa,4,0
8012,#tutarakauika,4,0
8012,#tuturu,4,0
8012,#tvnzreo,4,0
8012,#twitter,4,0
8012,#twor,4,0
8012,#tūhoe,4,0
8012,#tūhonohono,4,0
8012,#tūranga,4,0
8012,#ua,4,0
8012,#undripnz,4,0
8012,#urewera,4,0
8012,#utu,4,0
8012,#vnzma,4,0
8012,#voof,4,0
8012,#votemarama,4,0
8012,#waiataanthems,4,0
8012,#waiatakirihimete,4,0
8012,#waicreate,4,0
8012,#waina,4,0
8012,#waiora,4,0
8012,#waipareira,4,0
8012,#waitangi175,4,0
8012,#waititi,4,0
8012,#waitākere,4,0
8012,#wakaama,4,0
8012,#warriors,4,0
8012,#wearewhānau,4,0
8012,#whaikōrero,4,0
8012,#whairawa,4,0
8012,#whaitara,4,0
8012,#whakaaro,4,0
8012,#whakaatamaori,4,0
8012,#whakahuihui,4,0
8012,#whakapakari,4,0
8012,#whakarongo,4,0
8012,#whakatūwāhine,4,0
8012,#whangara,4,0
8012,#whangaroa,4,0
8012,#wharenui,4,0
8012,#wharetaonga,4,0
8012,#whīkoi,4,0
8012,#wiki2,4,0
8012,#winning,4,0
8012,#wisdom,4,0
8012,#wāhinetoa,4,0
8012,#yes,4,0
8012,#āwhina,4,0
8012,-ka,4,0
8012,1-7,4,0
8012,125,4,0
8012,140,4,0
8012,1835,4,0
8012,1840,4,0
8012,1855,4,0
8012,1875,4,0
8012,1885,4,0
8012,1918,4,0
8012,1920,4,0
8012,1930,4,0
8012,1962,4,0
8012,1988,4,0
8012,1990,4,0
8012,1993,4,0
8012,19th,4,0
8012,2008,4,0
8012,25th,4,0
8012,300,4,0
8012,15:00,4,0
8012,400,4,0
8012,4nau,4,0
8012,530,4,0
8012,700,4,0
8012,7th,4,0
8012,20:00,4,0
8012,92,4,0
8012,a-a,4,0
8012,a1,4,0
8012,actor-emphatic,4,0
8012,actually,4,0
8012,addiction,4,0
8012,address,4,0
8012,adelaide,4,0
8012,administrator,4,0
8012,adrian,4,0
8012,advisor,4,0
8012,ahaha,4,0
8012,ahikā,4,0
8012,ahikāroa,4,0
8012,ahipo,4,0
8012,ahumahi,4,0
8012,ahumairangi,4,0
8012,ahūa,4,0
8012,aihe,4,0
8012,airangi,4,0
8012,airdrop,4,0
8012,ais,4,0
8012,aitanga-a-māhaki,4,0
8012,aituaa,4,0
8012,akamaroiroi,4,0
8012,akihia,4,0
8012,alarm,4,0
8012,alert,4,0
8012,ali,4,0
8012,amber,4,0
8012,amster,4,0
8012,anainei,4,0
8012,anana,4,0
8012,ancient,4,0
8012,angitutanga,4,0
8012,anika,4,0
8012,anton,4,0
8012,aomihia,4,0
8012,aowa,4,0
8012,apiata,4,0
8012,application,4,0
8012,appreciated,4,0
8012,araa,4,0
8012,arahono,4,0
8012,arana,4,0
8012,aratakina,4,0
8012,arawafm,4,0
8012,arawhiti,4,0
8012,archives,4,0
8012,arohanunui,4,0
8012,arotakenga,4,0
8012,around,4,0
8012,arrgh,4,0
8012,artificial,4,0
8012,asb,4,0
8012,atahaia,4,0
8012,atanga,4,0
8012,atareta,4,0
8012,atatū,4,0
8012,ataāhua,4,0
8012,atrm,4,0
8012,attention,4,0
8012,atutahi,4,0
8012,auaukiterangi,4,0
8012,aueee,4,0
8012,aueeee,4,0
8012,aunui,4,0
8012,australia,4,0
8012,avaiki,4,0
8012,avalon,4,0
8012,awaawa,4,0
8012,awahau,4,0
8012,awataha,4,0
8012,away,4,0
8012,babe,4,0
8012,babies,4,0
8012,bea,4,0
8012,bed,4,0
8012,bedtime,4,0
8012,bei,4,0
8012,beyonce,4,0
8012,bib,4,0
8012,bless,4,0
8012,blogger,4,0
8012,bomb,4,0
8012,bound,4,0
8012,bracket,4,0
8012,brazil,4,0
8012,brenda,4,0
8012,bring,4,0
8012,brrrrr,4,0
8012,bs,4,0
8012,caf,4,0
8012,campbell,4,0
8012,canoe,4,0
8012,car,4,0
8012,casey,4,0
8012,casketeers,4,0
8012,cassidy,4,0
8012,cat,4,0
8012,channel,4,0
8012,chapman,4,0
8012,charisma,4,0
8012,cherie,4,0
8012,chromecast,4,0
8012,cim,4,0
8012,cinderella,4,0
8012,clark,4,0
8012,clarke,4,0
8012,classes,4,0
8012,classic,4,0
8012,coleman,4,0
8012,collier,4,0
8012,comes,4,0
8012,common,4,0
8012,confused,4,0
8012,content,4,0
8012,countdown,4,0
8012,counting,4,0
8012,coverage,4,0
8012,cray,4,0
8012,cribb,4,0
8012,cried,4,0
8012,cross,4,0
8012,curriculum,4,0
8012,cyclone,4,0
8012,daisy,4,0
8012,damn,4,0
8012,danae,4,0
8012,darryn,4,0
8012,dawn,4,0
8012,day2,4,0
8012,dean,4,0
8012,defence,4,0
8012,definitely,4,0
8012,demand,4,0
8012,descendant,4,0
8012,designer,4,0
8012,development,4,0
8012,dickson,4,0
8012,didnt,4,0
8012,diggers,4,0
8012,dion,4,0
8012,director,4,0
8012,discuss,4,0
8012,display,4,0
8012,disruption,4,0
8012,dna,4,0
8012,doh,4,0
8012,doug,4,0
8012,dream,4,0
8012,drone,4,0
8012,droopy,4,0
8012,dunedin,4,0
8012,e-ako,4,0
8012,each,4,0
8012,earth,4,0
8012,eek,4,0
8012,effort,4,0
8012,ehea,4,0
8012,elizabeth,4,0
8012,ella,4,0
8012,emotiki,4,0
8012,enough,4,0
8012,entry,4,0
8012,epetomo,4,0
8012,erina,4,0
8012,ero,4,0
8012,especially,4,0
8012,evans,4,0
8012,ever,4,0
8012,everyday,4,0
8012,everywhere,4,0
8012,extended,4,0
8012,face,4,0
8012,fare,4,0
8012,fav,4,0
8012,fawkes,4,0
8012,february,4,0
8012,feel,4,0
8012,fest,4,0
8012,few,4,0
8012,fight,4,0
8012,filament,4,0
8012,filter,4,0
8012,fiona,4,0
8012,fisher,4,0
8012,fishing,4,0
8012,five,4,0
8012,flow,4,0
8012,force,4,0
8012,form,4,0
8012,found,4,0
8012,france,4,0
8012,fred,4,0
8012,fundraiser,4,0
8012,fyi,4,0
8012,gardens,4,0
8012,gateway,4,0
8012,general,4,0
8012,glasses,4,0
8012,glavish,4,0
8012,global,4,0
8012,god,4,0
8012,gonna,4,0
8012,gosh,4,0
8012,grammar,4,0
8012,grammy,4,0
8012,grants,4,0
8012,grass,4,0
8012,grrrr,4,0
8012,gym,4,0
8012,haati,4,0
8012,haea,4,0
8012,haehaetia,4,0
8012,hahau,4,0
8012,haia,4,0
8012,hakaina,4,0
8012,hakopa,4,0
8012,hamarara,4,0
8012,hangā,4,0
8012,hanuere,4,0
8012,haona,4,0
8012,hapainga,4,0
8012,hapara,4,0
8012,happiness,4,0
8012,harema,4,0
8012,harper,4,0
8012,harry,4,0
8012,hate,4,0
8012,hauawhiowhio,4,0
8012,hauku,4,0
8012,haumate,4,0
8012,haumihi,4,0
8012,haumāuiui,4,0
8012,haupārua,4,0
8012,haute,4,0
8012,hautipua,4,0
8012,hautupua,4,0
8012,hawa,4,0
8012,hawaikinui,4,0
8012,heard,4,0
8012,hearing,4,0
8012,heavy,4,0
8012,hehehehehe,4,0
8012,hekeremene,4,0
8012,heketu,4,0
8012,hemana,4,0
8012,hena,4,0
8012,henderson,4,0
8012,heria,4,0
8012,heritage,4,0
8012,hetet,4,0
8012,hh,4,0
8012,hiakairiri,4,0
8012,highlights,4,0
8012,hikakino,4,0
8012,hikaroroa,4,0
8012,hikoia,4,0
8012,hikoitia,4,0
8012,hikutū,4,0
8012,hinekapua,4,0
8012,hinepukohurangi,4,0
8012,hingangaroa,4,0
8012,hirangi,4,0
8012,hirere,4,0
8012,hiringa-ā-nuku,4,0
8012,hkaka,4,0
8012,hokae,4,0
8012,hongoingoi,4,0
8012,honi,4,0
8012,hooki,4,0
8012,hoonore,4,0
8012,hop,4,0
8012,hopi,4,0
8012,hopohopo,4,0
8012,hopukia,4,0
8012,hopungia,4,0
8012,hore,4,0
8012,horowai,4,0
8012,horowhenua,4,0
8012,horse,4,0
8012,hotel,4,0
8012,hows,4,0
8012,hoā,4,0
8012,htekhi,4,0
8012,huahuatau,4,0
8012,huapata,4,0
8012,hub,4,0
8012,hue,4,0
8012,huge,4,0
8012,huitopa,4,0
8012,hukihuki,4,0
8012,huni,4,0
8012,hupatā,4,0
8012,hur,4,0
8012,huta-martin,4,0
8012,huti,4,0
8012,hāmana,4,0
8012,hāmua,4,0
8012,hāpani,4,0
8012,hāri,4,0
8012,hēōi,4,0
8012,hīpokina,4,0
8012,hīrere,4,0
8012,hōhaieti,4,0
8012,hōhonutanga,4,0
8012,hōpara,4,0
8012,hōri,4,0
8012,hūnene,4,0
8012,hūrorirori,4,0
8012,i-papa,4,0
8012,id-sov,4,0
8012,identity,4,0
8012,iere,4,0
8012,ignoa,4,0
8012,ihomatua,4,0
8012,iii,4,0
8012,ike,4,0
8012,ikoa,4,0
8012,imēra,4,0
8012,inaaianei,4,0
8012,ine,4,0
8012,info,4,0
8012,ingo,4,0
8012,inspired,4,0
8012,intent,4,0
8012,interviews,4,0
8012,ināpo,4,0
8012,irawhiti,4,0
8012,irena,4,0
8012,iria,4,0
8012,irihāpeti,4,0
8012,iro,4,0
8012,ish,4,0
8012,itiiti,4,0
8012,iwaea,4,0
8012,jason,4,0
8012,jean,4,0
8012,jen,4,0
8012,jess,4,0
8012,jetstar,4,0
8012,joanna,4,0
8012,johnson,4,0
8012,jordan,4,0
8012,kahotea,4,0
8012,kahukiwa,4,0
8012,kahutapu,4,0
8012,kai-mahi,4,0
8012,kaiapoi,4,0
8012,kaihari,4,0
8012,kaikarakia,4,0
8012,kaikiritanga,4,0
8012,kaikāmera,4,0
8012,kaimekemeke,4,0
8012,kaimātakitaki,4,0
8012,kaingakau,4,0
8012,kaingākaunui,4,0
8012,kaiporotēhi,4,0
8012,kairangitaki,4,0
8012,kaitao,4,0
8012,kaitoha,4,0
8012,kaitonotono,4,0
8012,kaitoro,4,0
8012,kaitī,4,0
8012,kaitīhau,4,0
8012,kaiwai,4,0
8012,kaiwhakairo,4,0
8012,kaiwhakapāoho,4,0
8012,kaiwhakatangi,4,0
8012,kaiwhakawa,4,0
8012,kaiwhatu,4,0
8012,kaiwhawhai,4,0
8012,kaiārahitanga,4,0
8012,kakari,4,0
8012,kakepuku,4,0
8012,kakā,4,0
8012,kamate,4,0
8012,kaokao,4,0
8012,kapenga,4,0
8012,kapoata,4,0
8012,kapuapua,4,0
8012,karahe,4,0
8012,karaoke,4,0
8012,karape,4,0
8012,kare-ā-roto,4,0
8012,karetai,4,0
8012,karihi,4,0
8012,kataore,4,0
8012,katohia,4,0
8012,kauapapa,4,0
8012,kaue,4,0
